"truthJudgments"	"truthMean"	"id"	"truthClass"	"truthMedian"	"truthMode"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"858000892636921856"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.3333333333]"	"0.3333333333"	"858000621995270144"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.6666666666, 0.3333333333]"	"0.46666666664"	"858000277802278912"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.3333333333, 1.0, 0.3333333333]"	"0.33333333332"	"857999444356321280"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857994068244279296"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 0.6666666666, 1.0]"	"0.93333333332"	"857993137180028929"	"clickbait"	"1.0"	"1.0"
"[1.0, 0.3333333333, 0.6666666666, 0.3333333333, 1.0]"	"0.66666666664"	"857991563888218113"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857990053221597185"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.3333333333, 0.3333333333, 0.6666666666]"	"0.46666666664"	"857988838836359168"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333, 1.0]"	"0.46666666664"	"857988090102722561"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.6666666666, 0.6666666666, 0.0, 0.6666666666]"	"0.39999999995999996"	"857986544682106880"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.6666666666, 0.3333333333]"	"0.19999999997999998"	"857985580734480385"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"857983031713435648"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"857982796190666752"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.3333333333"	"857980099227996160"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857977636894781440"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 1.0, 0.3333333333, 1.0]"	"0.53333333332"	"857977494275846144"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"	"0.13333333332"	"857975452073328641"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.6666666666, 0.0, 0.3333333333]"	"0.3333333333"	"857975062451949568"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 1.0, 0.0, 0.6666666666]"	"0.33333333332"	"857970008269496320"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"857967938577592320"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.3333333333]"	"0.19999999997999998"	"857965167459655681"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 1.0, 1.0, 0.6666666666]"	"0.7333333333"	"857961539797737472"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 1.0, 0.0, 0.6666666666]"	"0.39999999997999997"	"857959622581395456"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"857958058160525312"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"857957613241331714"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 1.0, 0.6666666666, 0.3333333333]"	"0.59999999998"	"857954079221395456"	"clickbait"	"0.6666666666"	"1.0"
"[0.6666666666, 1.0, 1.0, 0.0, 0.3333333333]"	"0.59999999998"	"857953324271796225"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857951287597555712"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 0.0, 1.0, 0.3333333333]"	"0.59999999998"	"857950183199576064"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.3333333333, 1.0]"	"0.26666666666"	"857947995110871040"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.3333333333"	"857945771764850689"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857945034318127104"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857943220457803776"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.6666666666]"	"0.19999999997999998"	"857938577459642369"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857937829845925889"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333, 0.0]"	"0.39999999995999996"	"857936075603537920"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.3333333333, 0.6666666666, 1.0, 0.0]"	"0.5333333333"	"857931795748331520"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.6666666666, 0.0, 1.0]"	"0.33333333332"	"857929659979313152"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"857926705255776256"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"857924685052473345"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"857924202548088832"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 1.0, 0.6666666666]"	"0.93333333332"	"857922492815597570"	"clickbait"	"1.0"	"1.0"
"[1.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.33333333332"	"857913221541482496"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857909077967462401"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.6666666666, 1.0, 0.6666666666]"	"0.86666666664"	"857905643151294464"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.6666666666, 0.6666666666, 1.0]"	"0.5333333333"	"857902233232527360"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"857899200125730816"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.33333333332"	"857898970173100032"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857898445205581824"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 1.0, 1.0, 1.0]"	"0.79999999998"	"857897181705064451"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"857894181423001601"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"	"0.13333333332"	"857890887271100416"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.3333333333, 1.0]"	"0.46666666664"	"857890393257631744"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857885606604668928"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 1.0, 0.6666666666, 0.0]"	"0.53333333332"	"857885327914094592"	"clickbait"	"0.6666666666"	"1.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"857883874663120898"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.3333333333, 0.6666666666, 1.0]"	"0.59999999996"	"857881544526098433"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 1.0, 0.3333333333, 0.0, 0.0]"	"0.26666666666"	"857872773905076225"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"857867239327924224"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.0]"	"0.3333333333"	"857867087909457920"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"857864481585729536"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.3333333333]"	"0.26666666666"	"857855894192869376"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 1.0, 0.6666666666]"	"0.46666666664"	"857855223695642625"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 1.0, 0.0, 0.0, 0.0]"	"0.2"	"857845735240478720"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.6666666666, 0.6666666666, 0.6666666666]"	"0.66666666662"	"857844356744716288"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857836784771887104"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 1.0, 0.0]"	"0.2"	"857832466278514688"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857829484506083329"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"857821006936887300"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.3333333333, 1.0]"	"0.33333333332"	"857818691471380481"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.6666666666, 1.0, 0.3333333333]"	"0.5333333333"	"857818681568514048"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 1.0, 1.0, 0.6666666666, 1.0]"	"0.93333333332"	"857814886688202753"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857814592864399360"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"	"0.13333333332"	"857814385380777984"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857811146946031616"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857811142986665984"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"	"0.13333333332"	"857806865069207552"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"857799820018364416"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857799807154495489"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.3333333333, 0.0]"	"0.19999999997999998"	"857798047509745664"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"857795060070440960"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"857792240734920706"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.6666666666]"	"0.3333333333"	"857787760488456193"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"857787221256130561"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333, 0.0]"	"0.39999999995999996"	"857786235632353289"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"857782810337320960"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 0.3333333333, 0.6666666666]"	"0.39999999997999997"	"857773427653918721"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"857769816282857472"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.3333333333, 0.0, 0.0]"	"0.19999999997999998"	"857768830852116480"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.3333333333]"	"0.19999999997999998"	"857763837520605185"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857758278230650881"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.6666666666, 0.0, 0.0]"	"0.33333333332"	"857757535201349632"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.6666666666, 0.6666666666, 0.3333333333]"	"0.39999999995999996"	"857753042518630400"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.6666666666, 1.0, 1.0, 0.6666666666]"	"0.86666666664"	"857752514128752640"	"clickbait"	"1.0"	"1.0"
"[1.0, 1.0, 1.0, 1.0, 1.0]"	"1.0"	"857744605193940993"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.6666666666]"	"0.26666666664"	"857741193496735746"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.6666666666, 1.0, 1.0, 1.0]"	"0.93333333332"	"857740394657976320"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 1.0, 0.6666666666, 0.3333333333, 0.3333333333]"	"0.59999999996"	"857736147287584773"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 1.0, 0.3333333333, 0.3333333333, 0.0]"	"0.33333333332"	"857733099827933184"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 1.0]"	"0.5333333333"	"857728098682499072"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.6666666666, 0.6666666666, 0.0, 0.0]"	"0.26666666664"	"857726506465992706"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.6666666666, 1.0]"	"0.46666666664"	"857722310677155840"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.0, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"857721274835054592"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857720041072189440"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.0, 0.3333333333]"	"0.26666666664"	"857713525044785152"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 1.0, 0.6666666666, 0.3333333333]"	"0.39999999997999997"	"857711711427502080"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857711209101045765"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857711010840543232"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"857709209315672068"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857704884426223616"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.6666666666, 1.0, 1.0]"	"0.93333333332"	"857702987178934273"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.0, 0.6666666666, 1.0]"	"0.39999999997999997"	"857701389828489216"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"857700914873892864"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 1.0]"	"0.33333333332"	"857699657778122752"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"857696885422862336"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.3333333333, 0.6666666666]"	"0.46666666664"	"857695137979408391"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.6666666666]"	"0.3333333333"	"857693858368552960"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 0.6666666666, 0.6666666666, 0.0, 0.6666666666]"	"0.46666666661999995"	"857693610724208641"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.3333333333]"	"0.26666666664"	"857685832068718592"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.6666666666, 0.6666666666, 0.0, 0.6666666666]"	"0.46666666661999995"	"857684800118956032"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"857681695708938240"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.59999999996"	"857681004047347713"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 1.0, 1.0, 1.0, 1.0]"	"1.0"	"857676005569433600"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857675828859068416"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.19999999997999998"	"857665906595569665"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857660286140108800"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"	"0.13333333332"	"857660203889807360"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 1.0, 0.0]"	"0.33333333332"	"857659646663962625"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"857659139304161281"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.3333333333"	"857654828385927168"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"857650950449836032"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857648144745721861"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.3333333333]"	"0.26666666666"	"857647139127558144"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 1.0, 0.3333333333, 0.6666666666]"	"0.46666666664"	"857645586430013443"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.6666666666, 0.6666666666, 0.0]"	"0.39999999995999996"	"857640501650096132"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 1.0, 0.0, 0.0, 0.6666666666]"	"0.33333333332"	"857640501331218432"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"857638748997242881"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857638333341683712"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.3333333333, 0.0]"	"0.26666666666"	"857636719818100736"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 1.0, 1.0, 1.0]"	"0.8"	"857635081594294272"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.26666666664"	"857633849802665987"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"857632989131542528"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 0.6666666666, 1.0]"	"0.53333333332"	"857626669825372160"	"clickbait"	"0.6666666666"	"1.0"
"[0.6666666666, 0.0, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"857622913448636416"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.6666666666, 0.3333333333, 0.3333333333]"	"0.39999999995999996"	"857622032481230849"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.3333333333, 0.0, 0.0]"	"0.19999999997999998"	"857620279228600324"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"857620130276278273"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 1.0]"	"0.59999999996"	"857619042785533952"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 0.0]"	"0.39999999995999996"	"857612845533581314"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"	"0.19999999997999998"	"857610562997542913"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857610416750571520"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.6666666666, 1.0]"	"0.46666666664"	"857610301918908416"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"857607082274697216"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.19999999997999998"	"857600487524315140"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"857599719660331010"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666]"	"0.39999999995999996"	"857592688060895234"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.6666666666, 0.0, 0.3333333333]"	"0.19999999997999998"	"857591708929884160"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.6666666666, 0.6666666666, 0.6666666666, 0.0]"	"0.59999999996"	"857590428987772929"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 0.3333333333]"	"0.39999999995999996"	"857590009863516161"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"857588031318110208"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.6666666666]"	"0.3333333333"	"857587638965903361"	"no-clickbait"	"0.3333333333"	"0.0"
"[1.0, 1.0, 0.3333333333, 0.6666666666, 1.0]"	"0.79999999998"	"857587134491893761"	"clickbait"	"1.0"	"1.0"
"[0.0, 1.0, 0.0, 0.0, 0.3333333333]"	"0.26666666666"	"857587126497669120"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857586415194046465"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857585585460064256"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666, 1.0]"	"0.66666666662"	"857583866386763781"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.6666666666, 0.6666666666, 1.0, 1.0, 0.0]"	"0.66666666664"	"857575104028573696"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.6666666666, 0.0, 1.0, 0.0]"	"0.33333333332"	"857574738515734529"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857573850393063424"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.0, 0.6666666666, 1.0]"	"0.5333333333"	"857572808662142976"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 0.0, 0.6666666666, 0.3333333333, 0.3333333333]"	"0.46666666664"	"857569921697501186"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.6666666666, 1.0, 1.0, 1.0]"	"0.93333333332"	"857559227384160256"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.26666666664"	"857557007032868864"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.6666666666, 0.6666666666, 0.0]"	"0.26666666664"	"857549944542175232"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.3333333333, 0.6666666666, 1.0]"	"0.59999999998"	"857547058370289665"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.3333333333, 0.0, 0.3333333333, 0.0]"	"0.13333333332"	"857546884323434497"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.6666666666, 0.3333333333]"	"0.39999999997999997"	"857543708828467200"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"857542383784919040"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 1.0, 0.6666666666, 1.0]"	"0.73333333332"	"857537878913691649"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 1.0, 0.0, 0.6666666666]"	"0.33333333332"	"857526310029197312"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 1.0, 0.3333333333, 0.6666666666]"	"0.66666666662"	"857524723655204864"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"857519773600690176"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"857517445040439296"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.3333333333, 1.0, 0.0]"	"0.53333333332"	"857512164038500353"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"857512141385068544"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 1.0, 0.3333333333, 1.0]"	"0.66666666666"	"857507122896146432"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 1.0, 0.0, 1.0, 0.3333333333]"	"0.59999999998"	"857505810108338176"	"clickbait"	"0.6666666666"	"1.0"
